country,date,confirmed,deaths,recovered,daily_new_cases,daily_new_deaths,daily_new_recovered,cases_7day_avg,deaths_7day_avg,active_cases,case_fatality_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations_smoothed,total_tests,new_tests,new_tests_smoothed,total_tests_per_thousand,new_tests_per_thousand,positive_rate,tests_per_case,stringency_index,population_density,median_age,aged_65_older,gdp_per_capita,hospital_beds_per_thousand,life_expectancy,human_development_index,population,icu_patients,hosp_patients,reproduction_rate,mobility_retail,mobility_grocery,mobility_parks,mobility_transit,mobility_workplaces,mobility_residential,zscore_daily_new_cases,anomaly_daily_new_cases,zscore_daily_new_deaths,anomaly_daily_new_deaths,zscore_cases_7day_avg,anomaly_cases_7day_avg,is_anomaly,daily_new_cases_smoothed,daily_new_deaths_smoothed,cases_7day_avg_smoothed
Brazil,2020-02-16,52201,685,45185,1535.0,20.0,1329.0,1406.5714,18.428572,6331,0.013122354,263.0,157.0,23197.0,761584.0,263.0,133751,6063,6063,40.53,0.0184,0.267,5.8,48.6,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.2,-38.0,-28.0,-19.0,-46.0,-45.0,18.0,-0.08598028679531676,False,-0.12609327922133806,False,-0.08618806381371702,False,False,1535.0,20.0,1406.5714285714287
Brazil,2020-02-17,53782,706,46554,1581.0,21.0,1369.0,1448.8572,19.0,6522,0.013127069,263.0,157.0,23197.0,761584.0,263.0,140214,6463,6463,42.49,0.0196,0.0658,14.1,47.9,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.05,-39.0,-27.0,-14.0,-46.0,-39.0,16.0,-0.08674135851426489,False,-0.024435712499943595,False,-0.08661162830713877,False,False,1581.0,21.0,1448.857142857143
Brazil,2020-02-18,55411,727,47964,1629.0,21.0,1410.0,1492.5714,19.571428,6720,0.013120139,263.0,157.0,23197.0,761584.0,263.0,146993,6779,6779,44.54,0.0205,0.0356,5.2,59.2,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.15,-41.0,-26.0,-20.0,-40.0,-42.0,15.0,-0.08546268747408142,False,-0.18252551885142748,False,-0.08644737365334529,False,False,1629.0,21.0,1492.5714285714287
Brazil,2020-02-19,57089,749,49416,1678.0,22.0,1452.0,1537.5714,20.142857,6924,0.013119865,263.0,157.0,23197.0,761584.0,263.0,153952,6959,6959,46.65,0.0211,0.033,21.3,42.2,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.3,-43.0,-31.0,-25.0,-49.0,-45.0,18.0,-0.08558664785717954,False,-0.09336726293719805,False,-0.08633941828836982,False,False,1678.0,22.0,1537.5714285714287
Brazil,2020-02-20,58818,772,50913,1729.0,23.0,1497.0,1584.0,20.857143,7133,0.013125233,263.0,157.0,23197.0,761584.0,263.0,161281,7329,7329,48.87,0.0222,0.0583,8.9,50.3,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.32,-44.0,-24.0,-17.0,-44.0,-39.0,15.0,-0.08403296594936227,False,-0.011086910570886397,False,-0.08594041047841638,False,False,1729.0,23.0,1584.0
Brazil,2020-02-21,60598,795,52454,1780.0,23.0,1541.0,1631.7142,21.428572,7349,0.013119245,263.0,157.0,23197.0,761584.0,263.0,168805,7524,7524,51.15,0.0228,0.0876,94.5,48.6,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.34,-43.0,-33.0,-24.0,-46.0,-44.0,21.0,-0.08703671031147951,False,-0.16252966437086816,False,-0.08587085551959424,False,False,1780.0,23.0,1631.7142857142858
Brazil,2020-02-22,62432,819,54041,1834.0,24.0,1587.0,1680.8572,22.0,7572,0.013118273,263.0,157.0,23197.0,761584.0,263.0,176567,7762,7762,53.51,0.0235,0.0235,49.6,56.8,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.34,-42.0,-27.0,-23.0,-45.0,-47.0,17.0,-0.08564523446750341,False,-0.0959343266519682,False,-0.08577642383325274,False,False,1834.0,24.0,1680.857142857143
Brazil,2020-02-23,64321,844,55676,1889.0,25.0,1635.0,1731.4286,22.714285,7801,0.013121687,263.0,157.0,23197.0,761584.0,263.0,184594,8027,8027,55.94,0.0243,0.0963,7.1,48.6,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.07,-37.0,-27.0,-21.0,-42.0,-47.0,19.0,-0.08590489560291928,False,-0.040737718005238586,False,-0.0857706293982418,False,False,1889.0,25.0,1731.4285714285713
Brazil,2020-02-24,66267,869,57361,1946.0,25.0,1685.0,1783.5714,23.285715,8037,0.013113616,263.0,157.0,23197.0,761584.0,263.0,192818,8224,8224,58.43,0.0249,0.1079,20.7,51.6,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.13,-44.0,-31.0,-23.0,-46.0,-56.0,17.0,-0.08526958000182246,False,-0.2005674055161458,False,-0.08556961017206861,False,False,1946.0,25.0,1783.5714285714287
Brazil,2020-02-25,68271,896,59095,2004.0,27.0,1734.0,1837.1428,24.142857,8280,0.013124167,263.0,157.0,23197.0,761584.0,263.0,201334,8516,8516,61.01,0.0258,0.0548,7.2,56.7,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.21,-36.0,-24.0,-26.0,-51.0,-43.0,18.0,-0.08652987003581461,False,0.05879556239600537,False,-0.08573269341140284,False,False,2004.0,27.0,1837.142857142857
Brazil,2020-02-26,70336,923,60883,2065.0,27.0,1788.0,1892.4286,24.857143,8530,0.013122725,263.0,157.0,23197.0,761584.0,263.0,210126,8792,8792,63.67,0.0266,0.0433,6.7,55.6,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.25,-41.0,-27.0,-20.0,-51.0,-44.0,18.0,-0.0843008283286972,False,-0.1028028404018563,False,-0.08552820469136047,False,False,2065.0,27.0,1892.4285714285713
Brazil,2020-02-27,72462,951,62723,2126.0,28.0,1840.0,1949.1428,25.571428,8788,0.01312412,263.0,157.0,23197.0,761584.0,263.0,219220,9094,9094,66.43,0.0276,0.0296,29.8,44.4,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.08,-45.0,-29.0,-21.0,-48.0,-49.0,20.0,-0.08680875944851382,False,-0.06422937444233791,False,-0.08591735035912067,False,False,2126.0,28.0,1949.142857142857
Brazil,2020-02-28,74653,979,64620,2191.0,28.0,1897.0,2007.8572,26.285715,9054,0.013114007,263.0,157.0,23197.0,761584.0,263.0,228347,9127,9127,69.2,0.0277,0.0812,24.1,48.5,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.22,-45.0,-33.0,-21.0,-54.0,-56.0,22.0,-0.08374733859029405,False,-0.220451353852179,False,-0.08543736552212236,False,False,2191.0,28.0,2007.857142857143
Brazil,2020-02-29,76909,1009,66572,2256.0,30.0,1952.0,2068.1428,27.142857,9328,0.0131194005,263.0,157.0,23197.0,761584.0,263.0,237857,9510,9510,72.08,0.0288,0.0458,7.3,47.9,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.21,-46.0,-31.0,-17.0,-56.0,-50.0,23.0,-0.08533181247664268,False,-0.008716173343763317,False,-0.08539473850045519,False,False,2256.0,30.0,2068.1428571428573
Brazil,2020-03-01,79232,1040,68583,2323.0,31.0,2011.0,2130.1428,28.0,9609,0.01312601,263.0,157.0,23197.0,761584.0,263.0,247760,9903,9903,75.08,0.03,0.056,9.7,55.5,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.27,-41.0,-32.0,-22.0,-52.0,-55.0,22.0,-0.08674717621219083,False,0.008451331266644393,False,-0.0855404608716952,False,False,2323.0,31.0,2130.1428571428573
Brazil,2020-03-02,81626,1071,70655,2394.0,31.0,2072.0,2194.1428,28.857143,9900,0.013120819,263.0,157.0,23197.0,761584.0,263.0,257754,9994,9994,78.11,0.0303,0.1112,54.6,49.4,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.2,-46.0,-31.0,-17.0,-56.0,-54.0,25.0,-0.08340764110394377,False,-0.15317252013094462,False,-0.08524294187324562,False,False,2394.0,31.0,2194.1428571428573
Brazil,2020-03-03,84091,1103,72789,2465.0,32.0,2134.0,2260.0,29.571428,10199,0.0131167425,263.0,157.0,23197.0,761584.0,263.0,267837,10083,10083,81.16,0.0306,0.144,100.0,60.3,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.26,-50.0,-31.0,-16.0,-51.0,-49.0,21.0,-0.08497858944241073,False,-0.14260272209804004,False,-0.08503834643507431,False,False,2465.0,32.0,2260.0
Brazil,2020-03-04,86629,1137,74986,2538.0,34.0,2197.0,2327.5715,30.571428,10506,0.013124935,263.0,157.0,23197.0,761584.0,263.0,278557,10720,10720,84.41,0.0325,0.0926,25.1,51.6,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.18,-49.0,-34.0,-22.0,-52.0,-53.0,20.0,-0.08651422283904199,False,0.02301497496228163,False,-0.08536134707180465,False,False,2538.0,34.0,2327.5714285714284
Brazil,2020-03-05,89244,1171,77250,2615.0,34.0,2264.0,2397.4285,31.428572,10823,0.01312133,263.0,157.0,23197.0,761584.0,263.0,289140,10583,10583,87.62,0.0321,0.122,10.2,51.4,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.46,-48.0,-35.0,-21.0,-59.0,-53.0,22.0,-0.0842442964847614,False,-0.1339799826529416,False,-0.0850042372351362,False,False,2615.0,34.0,2397.4285714285716
Brazil,2020-03-06,91937,1206,79581,2693.0,35.0,2331.0,2469.1428,32.42857,11150,0.013117678,263.0,157.0,23197.0,761584.0,263.0,300187,11047,11047,90.97,0.0335,0.1992,6.9,55.0,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.18,-47.0,-29.0,-22.0,-56.0,-56.0,21.0,-0.0845229178341762,False,-0.13912751193274903,False,-0.0850888228064403,False,False,2693.0,35.0,2469.1428571428573
Brazil,2020-03-07,94710,1243,81981,2773.0,37.0,2400.0,2543.0,33.42857,11486,0.013124274,263.0,157.0,23197.0,761584.0,263.0,311473,11286,11286,94.39,0.0342,0.0503,4.8,67.8,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.42,-50.0,-33.0,-16.0,-55.0,-59.0,21.0,-0.0854581175746633,False,0.007040385783158391,False,-0.08511532748394325,False,False,2773.0,37.0,2543.0
Brazil,2020-03-08,97567,1280,84454,2857.0,37.0,2473.0,2619.2856,34.285713,11833,0.01311919,263.0,157.0,23197.0,761584.0,263.0,322797,11324,11324,97.82,0.0343,0.1534,4.8,47.7,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.3,-47.0,-35.0,-27.0,-54.0,-53.0,23.0,-0.08303577174875115,False,-0.15113583519961624,False,-0.08458478369923768,False,False,2857.0,37.0,2619.285714285714
Brazil,2020-03-09,100508,1319,87000,2941.0,39.0,2546.0,2697.4285,35.42857,12189,0.013123333,263.0,157.0,23197.0,761584.0,263.0,334310,11513,11513,101.31,0.0349,0.0786,23.8,54.0,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.17,-54.0,-34.0,-31.0,-55.0,-55.0,23.0,-0.0853368546946772,False,-0.026577867744996486,False,-0.08485134018786658,False,False,2941.0,39.0,2697.4285714285716
Brazil,2020-03-10,103537,1358,89622,3029.0,39.0,2622.0,2778.0,36.42857,12557,0.013116084,263.0,157.0,23197.0,761584.0,263.0,346317,12007,12007,104.94,0.0364,0.0719,4.8,39.6,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.16,-54.0,-34.0,-19.0,-60.0,-52.0,21.0,-0.08469995124252161,False,-0.1894247821535371,False,-0.08481141322441782,False,False,3029.0,39.0,2778.0
Brazil,2020-03-11,106657,1399,92322,3120.0,41.0,2700.0,2861.1428,37.42857,12936,0.013116813,263.0,157.0,23197.0,761584.0,263.0,358622,12305,12305,108.67,0.0373,0.0743,28.2,47.5,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.08,-52.0,-32.0,-26.0,-56.0,-58.0,24.0,-0.08345098048627071,False,-0.07571603328754228,False,-0.08438355708322992,False,False,3120.0,41.0,2861.1428571428573
Brazil,2020-03-12,109869,1442,95103,3212.0,43.0,2781.0,2946.4285,38.714287,13324,0.013124721,263.0,157.0,23197.0,761584.0,263.0,371152,12530,12530,112.47,0.038,0.2142,10.3,46.6,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.25,-50.0,-39.0,-20.0,-64.0,-57.0,23.0,-0.08497204391081399,False,0.03066382675542617,False,-0.08449287055572388,False,False,3212.0,43.0,2946.4285714285716
Brazil,2020-03-13,113178,1485,97967,3309.0,43.0,2864.0,3034.4285,39.857143,13726,0.013120924,263.0,157.0,23197.0,761584.0,263.0,383998,12846,12846,116.36,0.0389,0.0408,7.5,54.4,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,476.0,2159.0,1.37,-57.0,-36.0,-11.0,-59.0,-54.0,22.0,-0.08256482492725685,False,-0.13617217281120106,False,-0.08418935146108998,False,False,3309.0,43.0,3034.4285714285716
Brazil,2020-03-14,116584,1530,100915,3406.0,45.0,2948.0,3124.8572,41.0,14139,0.013123585,263.0,157.0,23197.0,761584.0,263.0,397020,13022,13022,120.31,0.0395,0.0575,9.3,54.2,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,458.0,2140.0,1.27,-53.0,-35.0,-22.0,-64.0,-56.0,24.0,-0.08479231470041239,False,-0.04662864582130414,False,-0.0841215199697922,False,False,3406.0,45.0,3124.8571428571427
Brazil,2020-03-15,120092,1576,103952,3508.0,46.0,3037.0,3217.8572,42.285713,14564,0.013123272,263.0,157.0,23197.0,761584.0,263.0,410219,13199,13199,124.31,0.04,0.0525,6.7,60.7,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,491.0,2113.0,1.43,-53.0,-34.0,-22.0,-61.0,-56.0,27.0,-0.08359765326808942,False,-0.08405439070207939,False,-0.0841781400262318,False,False,3508.0,46.0,3217.8571428571427
Brazil,2020-03-16,123704,1623,107078,3612.0,47.0,3126.0,3313.7144,43.42857,15003,0.013120028,263.0,157.0,23197.0,761584.0,263.0,423525,13306,13306,128.34,0.0403,0.0414,10.4,61.5,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,479.0,2265.0,1.47,-55.0,-29.0,-22.0,-66.0,-57.0,22.0,-0.08382455902580636,False,-0.1261392655734175,False,-0.083975804019347,False,False,3612.0,47.0,3313.714285714286
Brazil,2020-03-17,127424,1672,110298,3720.0,49.0,3220.0,3412.4285,44.857143,15454,0.013121547,263.0,157.0,23197.0,761584.0,263.0,437225,13700,13700,132.49,0.0415,0.0631,58.3,59.5,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,472.0,2190.0,1.28,-53.0,-40.0,-22.0,-56.0,-62.0,24.0,-0.08258656823393588,False,-0.06366634583772544,False,-0.08366812241060756,False,False,3720.0,49.0,3412.4285714285716
