country,date,confirmed,deaths,recovered,daily_new_cases,daily_new_deaths,daily_new_recovered,cases_7day_avg,deaths_7day_avg,active_cases,case_fatality_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations_smoothed,total_tests,new_tests,new_tests_smoothed,total_tests_per_thousand,new_tests_per_thousand,positive_rate,tests_per_case,stringency_index,population_density,median_age,aged_65_older,gdp_per_capita,hospital_beds_per_thousand,life_expectancy,human_development_index,population,icu_patients,hosp_patients,reproduction_rate,mobility_retail,mobility_grocery,mobility_parks,mobility_transit,mobility_workplaces,mobility_residential,zscore_daily_new_cases,anomaly_daily_new_cases,zscore_daily_new_deaths,anomaly_daily_new_deaths,zscore_cases_7day_avg,anomaly_cases_7day_avg,is_anomaly,daily_new_cases_smoothed,daily_new_deaths_smoothed,cases_7day_avg_smoothed
United States,2020-02-01,33348,583,31516,982.0,17.0,928.0,899.8571,15.714286,1249,0.017482309,239.0,143.0,23002.0,760860.0,239.0,55329,4955,4955,16.77,0.015,0.0506,15.7,48.7,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.14,-28.0,-22.0,-14.0,-31.0,-27.0,15.0,-0.09553702568919634,False,-0.16851633850329445,False,-0.1964750111140887,False,False,982.0,17.0,899.8571428571429
United States,2020-02-02,34360,601,32473,1012.0,18.0,957.0,927.1429,16.285715,1286,0.017491268,239.0,143.0,23002.0,760860.0,239.0,60272,4943,4943,18.26,0.015,0.2303,26.1,35.5,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.08,-29.0,-26.0,-21.0,-29.0,-30.0,11.0,-0.08744682386214611,False,0.0,False,-0.16257622575870276,False,False,1012.0,18.0,927.1428571428571
United States,2020-02-03,35403,619,33458,1043.0,18.0,985.0,955.2857,16.714285,1326,0.017484395,239.0,143.0,23002.0,760860.0,239.0,65302,5030,5030,19.79,0.0152,0.0263,22.6,47.7,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,0.95,-29.0,-27.0,-21.0,-26.0,-27.0,13.0,-0.08539585720874225,False,-0.14958719588402555,False,-0.13861688884608533,False,False,1043.0,18.0,955.2857142857143
United States,2020-02-04,36477,638,34473,1074.0,19.0,1015.0,984.1429,17.142857,1366,0.017490473,239.0,143.0,23002.0,760860.0,239.0,70374,5072,5072,21.33,0.0154,0.016,12.5,46.5,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.11,-29.0,-21.0,-24.0,-23.0,-36.0,14.0,-0.08789676487266282,False,-0.026947668922827805,False,-0.12038962369558005,False,False,1074.0,19.0,984.1428571428571
United States,2020-02-05,37584,657,35520,1107.0,19.0,1047.0,1013.8571,17.714285,1407,0.017480843,239.0,143.0,23002.0,760860.0,239.0,75474,5100,5100,22.87,0.0155,0.0431,9.0,53.5,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.13,-31.0,-24.0,-19.0,-32.0,-36.0,13.0,-0.0850857488481066,False,-0.18326271443504052,False,-0.106567383525576,False,False,1107.0,19.0,1013.8571428571429
United States,2020-02-06,38724,677,36597,1140.0,20.0,1077.0,1044.5714,18.285715,1450,0.017482698,239.0,143.0,23002.0,760860.0,239.0,80505,5031,5031,24.4,0.0152,0.029,7.6,43.3,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.02,-36.0,-26.0,-19.0,-31.0,-35.0,14.0,-0.0873092739025086,False,-0.07659518989651398,False,-0.09620849742822889,False,False,1140.0,20.0,1044.5714285714287
United States,2020-02-07,39899,698,37707,1175.0,21.0,1110.0,1076.1428,18.857143,1494,0.017494172,239.0,143.0,23002.0,760860.0,239.0,85455,4950,4950,25.9,0.015,0.0689,16.9,47.9,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.01,-33.0,-23.0,-22.0,-33.0,-34.0,16.0,-0.0847856747816868,False,0.02451654283213383,False,-0.08977302383997661,False,False,1175.0,21.0,1076.142857142857
United States,2020-02-08,41109,719,38851,1210.0,21.0,1144.0,1108.7142,19.428572,1539,0.017490087,239.0,143.0,23002.0,760860.0,239.0,90409,4954,4954,27.4,0.015,0.028,17.5,47.4,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.1,-28.0,-30.0,-21.0,-36.0,-33.0,12.0,-0.08694388322131376,False,-0.11881798472925824,False,-0.08639591268198238,False,False,1210.0,21.0,1108.7142857142858
United States,2020-02-09,42355,741,40029,1246.0,22.0,1178.0,1142.1428,20.0,1585,0.017494982,239.0,143.0,23002.0,760860.0,239.0,95366,4957,4957,28.9,0.015,0.0464,12.3,45.7,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.0,-34.0,-23.0,-19.0,-36.0,-37.0,15.0,-0.08909417751520682,False,-0.04611337827451208,False,-0.08668313598872085,False,False,1246.0,22.0,1142.142857142857
United States,2020-02-10,43640,763,41243,1285.0,22.0,1214.0,1176.7142,20.571428,1634,0.017483959,239.0,143.0,23002.0,760860.0,239.0,100461,5095,5095,30.44,0.0154,0.1238,10.1,48.2,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.5,-30.0,-26.0,-19.0,-37.0,-38.0,13.0,-0.08352554882612612,False,-0.20357120137155416,False,-0.08635426041666178,False,False,1285.0,22.0,1176.7142857142858
United States,2020-02-11,44963,786,42493,1323.0,23.0,1250.0,1212.2858,21.142857,1684,0.01748104,239.0,143.0,23002.0,760860.0,239.0,105528,5067,5067,31.98,0.0154,0.1245,22.8,57.5,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,0.94,-32.0,-23.0,-28.0,-38.0,-36.0,13.0,-0.08649712086304762,False,-0.12060924992991386,False,-0.08618060790527382,False,False,1323.0,23.0,1212.2857142857142
United States,2020-02-12,46326,810,43781,1363.0,24.0,1288.0,1248.8572,21.857143,1735,0.017484782,239.0,143.0,23002.0,760860.0,239.0,110732,5204,5204,33.56,0.0158,0.0434,26.3,46.5,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.06,-33.0,-26.0,-24.0,-35.0,-37.0,15.0,-0.08624152375864752,False,-0.05352079890553287,False,-0.08632894174946533,False,False,1363.0,24.0,1248.857142857143
United States,2020-02-13,47730,835,45108,1404.0,25.0,1327.0,1286.5714,22.571428,1787,0.017494239,239.0,143.0,23002.0,760860.0,239.0,116240,5508,5508,35.22,0.0167,0.0088,23.8,49.1,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.22,-33.0,-27.0,-25.0,-41.0,-44.0,18.0,-0.08665371146011751,False,0.010354996729102959,False,-0.0862555024980641,False,False,1404.0,25.0,1286.5714285714287
United States,2020-02-14,49176,860,46475,1446.0,25.0,1367.0,1325.2858,23.142857,1841,0.017488206,239.0,143.0,23002.0,760860.0,239.0,121970,5730,5730,36.96,0.0174,0.0624,48.0,57.5,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.25,-32.0,-31.0,-19.0,-43.0,-44.0,14.0,-0.08783658339005707,False,-0.1515499465900199,False,-0.08668775996402464,False,False,1446.0,25.0,1325.2857142857142
United States,2020-02-15,50666,886,47883,1490.0,26.0,1408.0,1365.2858,23.857143,1897,0.017487071,239.0,143.0,23002.0,760860.0,239.0,127952,5982,5982,38.77,0.0181,0.1892,11.1,30.9,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.05,-35.0,-29.0,-25.0,-35.0,-39.0,17.0,-0.08633624178034077,False,-0.09789395038533369,False,-0.08660053849599762,False,False,1490.0,26.0,1365.2857142857142
United States,2020-02-16,52201,913,49334,1535.0,27.0,1451.0,1406.5714,24.571428,1954,0.017490087,239.0,143.0,23002.0,760860.0,239.0,134118,6166,6166,40.64,0.0187,0.2551,4.2,42.5,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.2,-35.0,-29.0,-17.0,-44.0,-40.0,16.0,-0.08598028679531676,False,-0.05747221351380772,False,-0.08618806381371702,False,False,1535.0,27.0,1406.5714285714287
United States,2020-02-17,53782,941,50828,1581.0,28.0,1494.0,1448.8572,25.428572,2013,0.01749656,239.0,143.0,23002.0,760860.0,239.0,140469,6351,6351,42.57,0.0192,0.089,4.1,47.0,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.22,-37.0,-28.0,-20.0,-40.0,-43.0,18.0,-0.08674135851426489,False,-0.018645313849776104,False,-0.08661162830713877,False,False,1581.0,28.0,1448.857142857143
United States,2020-02-18,55411,969,52367,1629.0,28.0,1539.0,1492.5714,26.142857,2075,0.017487502,239.0,143.0,23002.0,760860.0,239.0,147139,6670,6670,44.59,0.0202,0.1077,24.3,52.5,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.2,-39.0,-27.0,-25.0,-43.0,-39.0,17.0,-0.08546268747408142,False,-0.17762731879511326,False,-0.08644737365334529,False,False,1629.0,28.0,1492.5714285714287
United States,2020-02-19,57089,999,53953,1678.0,30.0,1586.0,1537.5714,27.0,2137,0.017498992,239.0,143.0,23002.0,760860.0,239.0,154198,7059,7059,46.73,0.0214,0.0447,13.3,51.0,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.15,-39.0,-22.0,-24.0,-38.0,-41.0,21.0,-0.08558664785717954,False,0.0348563528717545,False,-0.08633941828836982,False,False,1678.0,30.0,1537.5714285714287
United States,2020-02-20,58818,1029,55587,1729.0,30.0,1634.0,1584.0,27.714285,2202,0.017494645,239.0,143.0,23002.0,760860.0,239.0,161552,7354,7354,48.96,0.0223,0.1124,6.0,50.2,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.16,-42.0,-30.0,-16.0,-46.0,-44.0,22.0,-0.08403296594936227,False,-0.12584840370807104,False,-0.08594041047841638,False,False,1729.0,30.0,1584.0
United States,2020-02-21,60598,1060,57269,1780.0,31.0,1682.0,1631.7142,28.571428,2269,0.017492326,239.0,143.0,23002.0,760860.0,239.0,169250,7698,7698,51.29,0.0233,0.0261,7.4,48.8,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.09,-47.0,-28.0,-27.0,-42.0,-46.0,17.0,-0.08703671031147951,False,-0.11461365101225109,False,-0.08587085551959424,False,False,1780.0,31.0,1631.7142857142858
United States,2020-02-22,62432,1092,59003,1834.0,32.0,1734.0,1680.8572,29.428572,2337,0.01749103,239.0,143.0,23002.0,760860.0,239.0,176817,7567,7567,53.58,0.0229,0.1467,8.6,50.4,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.14,-37.0,-31.0,-22.0,-50.0,-50.0,15.0,-0.08564523446750341,False,-0.10382903052066023,False,-0.08577642383325274,False,False,1834.0,32.0,1680.857142857143
United States,2020-02-23,64321,1125,60788,1889.0,33.0,1785.0,1731.4286,30.285715,2408,0.0174904,239.0,143.0,23002.0,760860.0,239.0,184654,7837,7837,55.96,0.0237,0.0517,35.4,45.8,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.17,-48.0,-35.0,-26.0,-46.0,-48.0,17.0,-0.08590489560291928,False,-0.09349214516375375,False,-0.0857706293982418,False,False,1889.0,33.0,1731.4285714285713
United States,2020-02-24,66267,1159,62627,1946.0,34.0,1839.0,1783.5714,31.142857,2481,0.017489852,239.0,143.0,23002.0,760860.0,239.0,192982,8328,8328,58.48,0.0252,0.138,12.2,51.3,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.12,-42.0,-28.0,-18.0,-47.0,-43.0,20.0,-0.08526958000182246,False,-0.08995011962319761,False,-0.08556961017206861,False,False,1946.0,34.0,1783.5714285714287
United States,2020-02-25,68271,1194,64521,2004.0,35.0,1894.0,1837.1428,32.142857,2556,0.017489124,239.0,143.0,23002.0,760860.0,239.0,201551,8569,8569,61.08,0.026,0.0664,11.0,50.1,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.26,-45.0,-24.0,-12.0,-52.0,-46.0,18.0,-0.08652987003581461,False,-0.09512826124504783,False,-0.08573269341140284,False,False,2004.0,35.0,1837.142857142857
United States,2020-02-26,70336,1230,66473,2065.0,36.0,1952.0,1892.4286,33.0,2633,0.017487489,239.0,143.0,23002.0,760860.0,239.0,210336,8785,8785,63.74,0.0266,0.2762,3.5,39.7,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.16,-41.0,-28.0,-31.0,-46.0,-47.0,21.0,-0.0843008283286972,False,-0.10599264267006633,False,-0.08552820469136047,False,False,2065.0,36.0,1892.4285714285713
United States,2020-02-27,72462,1267,68482,2126.0,37.0,2009.0,1949.1428,34.0,2713,0.017485026,239.0,143.0,23002.0,760860.0,239.0,219358,9022,9022,66.47,0.0273,0.0685,30.0,44.0,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.4,-41.0,-30.0,-20.0,-50.0,-49.0,19.0,-0.08680875944851382,False,-0.11652722319839881,False,-0.08591735035912067,False,False,2126.0,37.0,1949.142857142857
United States,2020-02-28,74653,1306,70552,2191.0,39.0,2070.0,2007.8572,35.142857,2795,0.017494274,239.0,143.0,23002.0,760860.0,239.0,228791,9433,9433,69.33,0.0286,0.1732,5.7,57.0,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.21,-46.0,-31.0,-11.0,-53.0,-49.0,20.0,-0.08374733859029405,False,0.013350343607638858,False,-0.08543736552212236,False,False,2191.0,39.0,2007.857142857143
United States,2020-02-29,76909,1345,72684,2256.0,39.0,2132.0,2068.1428,36.142857,2880,0.0174882,239.0,143.0,23002.0,760860.0,239.0,238414,9623,9623,72.25,0.0292,0.075,11.3,54.2,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.09,-44.0,-30.0,-14.0,-51.0,-48.0,20.0,-0.08533181247664268,False,-0.14989137519635942,False,-0.08539473850045519,False,False,2256.0,39.0,2068.1428571428573
United States,2020-03-01,79232,1386,74880,2323.0,41.0,2196.0,2130.1428,37.285713,2966,0.017492931,239.0,143.0,23002.0,760860.0,239.0,248213,9799,9799,75.22,0.0297,0.104,30.0,51.7,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.34,-53.0,-33.0,-17.0,-51.0,-48.0,22.0,-0.08674717621219083,False,-0.037543875711295326,False,-0.0855404608716952,False,False,2323.0,41.0,2130.1428571428573
United States,2020-03-02,81626,1428,77142,2394.0,42.0,2262.0,2194.1428,38.42857,3056,0.017494425,239.0,143.0,23002.0,760860.0,239.0,258185,9972,9972,78.24,0.0302,0.077,7.0,42.9,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.33,-47.0,-29.0,-16.0,-49.0,-47.0,26.0,-0.08340764110394377,False,-0.06719820937484584,False,-0.08524294187324562,False,False,2394.0,42.0,2194.1428571428573
United States,2020-03-03,84091,1471,79472,2465.0,43.0,2330.0,2260.0,39.57143,3148,0.017492954,239.0,143.0,23002.0,760860.0,239.0,268390,10205,10205,81.33,0.0309,0.051,30.3,51.7,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.24,-52.0,-33.0,-28.0,-57.0,-49.0,21.0,-0.08497858944241073,False,-0.10090557986343908,False,-0.08503834643507431,False,False,2465.0,43.0,2260.0
United States,2020-03-04,86629,1515,81871,2538.0,44.0,2399.0,2327.5715,40.714287,3243,0.01748837,239.0,143.0,23002.0,760860.0,239.0,278839,10449,10449,84.5,0.0317,0.0951,27.8,57.0,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.21,-45.0,-33.0,-15.0,-54.0,-53.0,23.0,-0.08651422283904199,False,-0.13361483563680784,False,-0.08536134707180465,False,False,2538.0,44.0,2327.5714285714284
United States,2020-03-05,89244,1561,84342,2615.0,46.0,2471.0,2397.4285,42.0,3341,0.017491372,239.0,143.0,23002.0,760860.0,239.0,289323,10484,10484,87.67,0.0318,0.0554,46.3,52.7,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.31,-49.0,-35.0,-29.0,-51.0,-54.0,20.0,-0.0842442964847614,False,-0.05605659460582802,False,-0.0850042372351362,False,False,2615.0,46.0,2397.4285714285716
United States,2020-03-06,91937,1608,86887,2693.0,47.0,2545.0,2469.1428,43.142857,3442,0.017490238,239.0,143.0,23002.0,760860.0,239.0,300145,10822,10822,90.95,0.0328,0.1638,13.5,49.9,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.5,-50.0,-35.0,-19.0,-56.0,-53.0,21.0,-0.0845229178341762,False,-0.09830255261456625,False,-0.0850888228064403,False,False,2693.0,47.0,2469.1428571428573
United States,2020-03-07,94710,1657,89508,2773.0,49.0,2621.0,2543.0,44.57143,3545,0.017495513,239.0,143.0,23002.0,760860.0,239.0,311355,11210,11210,94.35,0.034,0.0549,10.1,48.3,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.19,-45.0,-31.0,-15.0,-60.0,-52.0,21.0,-0.0854581175746633,False,-0.03188126572030112,False,-0.08511532748394325,False,False,2773.0,49.0,2543.0
United States,2020-03-08,97567,1707,92208,2857.0,50.0,2700.0,2619.2856,45.857143,3652,0.01749567,239.0,143.0,23002.0,760860.0,239.0,322817,11462,11462,97.82,0.0347,0.0424,46.1,57.7,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.18,-50.0,-32.0,-23.0,-55.0,-54.0,18.0,-0.08303577174875115,False,-0.08269346748329892,False,-0.08458478369923768,False,False,2857.0,50.0,2619.285714285714
United States,2020-03-09,100508,1758,94987,2941.0,51.0,2779.0,2697.4285,47.142857,3763,0.017491145,239.0,143.0,23002.0,760860.0,239.0,334578,11761,11761,101.39,0.0356,0.0973,17.8,63.1,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.28,-46.0,-30.0,-14.0,-58.0,-57.0,21.0,-0.0853368546946772,False,-0.13581753550784464,False,-0.08485134018786658,False,False,2941.0,51.0,2697.4285714285716
United States,2020-03-10,103537,1811,97850,3029.0,53.0,2863.0,2778.0,48.57143,3876,0.017491331,239.0,143.0,23002.0,760860.0,239.0,346490,11912,11912,105.0,0.0361,0.0979,18.9,49.7,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.32,-51.0,-31.0,-22.0,-61.0,-54.0,22.0,-0.08469995124252161,False,-0.08268116733497231,False,-0.08481141322441782,False,False,3029.0,53.0,2778.0
United States,2020-03-11,106657,1866,100798,3120.0,55.0,2948.0,2861.1428,50.142857,3993,0.017495336,239.0,143.0,23002.0,760860.0,239.0,358880,12390,12390,108.75,0.0375,0.0663,19.9,56.8,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.23,-51.0,-37.0,-27.0,-61.0,-58.0,21.0,-0.08345098048627071,False,-0.04273825166735534,False,-0.08438355708322992,False,False,3120.0,55.0,2861.1428571428573
United States,2020-03-12,109869,1922,103834,3212.0,56.0,3036.0,2946.4285,51.57143,4113,0.01749356,239.0,143.0,23002.0,760860.0,239.0,371356,12476,12476,112.53,0.0378,0.0315,26.8,48.3,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.28,-52.0,-35.0,-12.0,-58.0,-58.0,25.0,-0.08497204391081399,False,-0.1014919300479494,False,-0.08449287055572388,False,False,3212.0,56.0,2946.4285714285716
United States,2020-03-13,113178,1980,106961,3309.0,58.0,3127.0,3034.4285,53.142857,4237,0.017494567,239.0,143.0,23002.0,760860.0,239.0,383963,12607,12607,116.35,0.0382,0.0465,22.5,61.9,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,461.0,2253.0,1.31,-51.0,-33.0,-26.0,-60.0,-59.0,26.0,-0.08256482492725685,False,-0.07133061879054847,False,-0.08418935146108998,False,False,3309.0,58.0,3034.4285714285716
United States,2020-03-14,116584,2039,110180,3406.0,59.0,3219.0,3124.8572,54.57143,4365,0.017489536,239.0,143.0,23002.0,760860.0,239.0,396846,12883,12883,120.26,0.039,0.0659,9.7,52.7,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,492.0,2182.0,1.28,-57.0,-34.0,-25.0,-62.0,-61.0,23.0,-0.08479231470041239,False,-0.13528697497131958,False,-0.0841215199697922,False,False,3406.0,59.0,3124.8571428571427
United States,2020-03-15,120092,2101,113496,3508.0,62.0,3316.0,3217.8572,56.285713,4495,0.01749492,239.0,143.0,23002.0,760860.0,239.0,410213,13367,13367,124.31,0.0405,0.2048,17.9,54.1,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,476.0,2209.0,1.32,-57.0,-34.0,-17.0,-60.0,-58.0,25.0,-0.08359765326808942,False,-0.029551415801613606,False,-0.0841781400262318,False,False,3508.0,62.0,3217.8571428571427
United States,2020-03-16,123704,2164,116909,3612.0,63.0,3413.0,3313.7144,58.0,4631,0.01749337,239.0,143.0,23002.0,760860.0,239.0,423657,13444,13444,128.38,0.0407,0.1001,3.7,51.2,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,492.0,2214.0,1.28,-51.0,-36.0,-18.0,-62.0,-56.0,25.0,-0.08382455902580636,False,-0.09875414397573908,False,-0.083975804019347,False,False,3612.0,63.0,3313.714285714286
United States,2020-03-17,127424,2229,120425,3720.0,65.0,3516.0,3412.4285,59.714287,4770,0.01749278,239.0,143.0,23002.0,760860.0,239.0,437529,13872,13872,132.58,0.042,0.1389,34.4,51.1,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,488.0,2223.0,1.21,-55.0,-38.0,-18.0,-61.0,-56.0,23.0,-0.08258656823393588,False,-0.08805461079328993,False,-0.08366812241060756,False,False,3720.0,65.0,3412.4285714285716
United States,2020-03-18,131253,2296,124043,3829.0,67.0,3618.0,3513.7144,61.42857,4914,0.017492933,239.0,143.0,23002.0,760860.0,239.0,451718,14189,14189,136.88,0.043,0.0457,21.4,56.6,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,486.0,2312.0,1.35,-55.0,-37.0,-25.0,-57.0,-60.0,25.0,-0.08441472701843296,False,-0.08119087271036127,False,-0.083811447349292,False,False,3829.0,67.0,3513.714285714286
