country,date,confirmed,deaths,recovered,daily_new_cases,daily_new_deaths,daily_new_recovered,cases_7day_avg,deaths_7day_avg,active_cases,case_fatality_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations_smoothed,total_tests,new_tests,new_tests_smoothed,total_tests_per_thousand,new_tests_per_thousand,positive_rate,tests_per_case,stringency_index,population_density,median_age,aged_65_older,gdp_per_capita,hospital_beds_per_thousand,life_expectancy,human_development_index,population,icu_patients,hosp_patients,reproduction_rate,mobility_retail,mobility_grocery,mobility_parks,mobility_transit,mobility_workplaces,mobility_residential,zscore_daily_new_cases,anomaly_daily_new_cases,zscore_daily_new_deaths,anomaly_daily_new_deaths,zscore_cases_7day_avg,anomaly_cases_7day_avg,is_anomaly,daily_new_cases_smoothed,daily_new_deaths_smoothed,cases_7day_avg_smoothed
South Africa,2020-02-26,70336,1549,64766,2065.0,46.0,1902.0,1892.4286,41.714287,4021,0.022022862,264.0,158.0,23047.0,761598.0,264.0,209267,8664,8664,63.41,0.0263,0.1139,6.7,58.6,49,27.6,5.3,12295,2.32,64.1,0.709,59308690,461.0,2087.0,1.36,-51.0,-26.0,-20.0,-45.0,-53.0,18.0,-0.0843008283286972,False,-0.02242263784233114,False,-0.08552820469136047,False,False,2065.0,46.0,1892.4285714285713
South Africa,2020-02-27,72462,1596,66724,2126.0,47.0,1958.0,1949.1428,43.0,4142,0.022025337,264.0,158.0,23047.0,761598.0,264.0,218036,8769,8769,66.07,0.0266,0.0926,9.8,45.4,49,27.6,5.3,12295,2.32,64.1,0.709,59308690,461.0,2087.0,1.22,-46.0,-30.0,-24.0,-49.0,-40.0,20.0,-0.08680875944851382,False,-0.06518082206082307,False,-0.08591735035912067,False,False,2126.0,47.0,1949.142857142857
South Africa,2020-02-28,74653,1644,68741,2191.0,48.0,2017.0,2007.8572,44.142857,4268,0.022021888,264.0,158.0,23047.0,761598.0,264.0,227483,9447,9447,68.93,0.0286,0.0338,15.1,51.6,49,27.6,5.3,12295,2.32,64.1,0.709,59308690,461.0,2087.0,0.98,-43.0,-32.0,-15.0,-49.0,-48.0,20.0,-0.08374733859029405,False,-0.11250879009260259,False,-0.08543736552212236,False,False,2191.0,48.0,2007.857142857143
South Africa,2020-02-29,76909,1694,70818,2256.0,50.0,2077.0,2068.1428,45.57143,4397,0.02202603,264.0,158.0,23047.0,761598.0,264.0,236948,9465,9465,71.8,0.0287,0.134,14.8,46.8,49,27.6,5.3,12295,2.32,64.1,0.709,59308690,461.0,2087.0,1.28,-43.0,-29.0,-14.0,-55.0,-50.0,20.0,-0.08533181247664268,False,-0.051814375678220816,False,-0.08539473850045519,False,False,2256.0,50.0,2068.1428571428573
South Africa,2020-03-01,79232,1745,72957,2323.0,51.0,2139.0,2130.1428,47.0,4530,0.02202393,264.0,158.0,23047.0,761598.0,264.0,246774,9826,9826,74.78,0.0298,0.0781,9.7,49.9,49,27.6,5.3,12295,2.32,64.1,0.709,59308690,461.0,2087.0,1.25,-47.0,-30.0,-18.0,-51.0,-50.0,19.0,-0.08674717621219083,False,-0.10535074339697498,False,-0.0855404608716952,False,False,2323.0,51.0,2130.1428571428573
South Africa,2020-03-02,81626,1798,75162,2394.0,53.0,2205.0,2194.1428,48.42857,4666,0.022027295,264.0,158.0,23047.0,761598.0,264.0,256794,10020,10020,77.82,0.0304,0.0644,21.1,51.9,49,27.6,5.3,12295,2.32,64.1,0.709,59308690,461.0,2087.0,1.38,-46.0,-35.0,-20.0,-55.0,-49.0,21.0,-0.08340764110394377,False,-0.05839509396708385,False,-0.08524294187324562,False,False,2394.0,53.0,2194.1428571428573
South Africa,2020-03-03,84091,1852,77432,2465.0,54.0,2270.0,2260.0,49.857143,4807,0.02202376,264.0,158.0,23047.0,761598.0,264.0,267087,10293,10293,80.94,0.0312,0.0922,27.3,52.8,49,27.6,5.3,12295,2.32,64.1,0.709,59308690,461.0,2087.0,1.1,-51.0,-29.0,-22.0,-55.0,-54.0,20.0,-0.08497858944241073,False,-0.10893148398923247,False,-0.08503834643507431,False,False,2465.0,54.0,2260.0
South Africa,2020-03-04,86629,1908,79769,2538.0,56.0,2337.0,2327.5715,51.285713,4952,0.022024957,264.0,158.0,23047.0,761598.0,264.0,277727,10640,10640,84.16,0.0322,0.0854,26.5,58.8,49,27.6,5.3,12295,2.32,64.1,0.709,59308690,461.0,2087.0,1.15,-46.0,-32.0,-19.0,-54.0,-50.0,21.0,-0.08651422283904199,False,-0.0737974723045935,False,-0.08536134707180465,False,False,2538.0,56.0,2327.5714285714284
South Africa,2020-03-05,89244,1965,82177,2615.0,57.0,2408.0,2397.4285,52.714287,5102,0.022018287,264.0,158.0,23047.0,761598.0,264.0,288527,10800,10800,87.43,0.0327,0.0788,3.8,55.8,49,27.6,5.3,12295,2.32,64.1,0.709,59308690,461.0,2087.0,1.33,-54.0,-30.0,-23.0,-57.0,-47.0,24.0,-0.0842442964847614,False,-0.14305585869033888,False,-0.0850042372351362,False,False,2615.0,57.0,2397.4285714285716
South Africa,2020-03-06,91937,2025,84656,2693.0,60.0,2479.0,2469.1428,54.42857,5256,0.022025952,264.0,158.0,23047.0,761598.0,264.0,299628,11101,11101,90.8,0.0336,0.0111,54.2,55.8,49,27.6,5.3,12295,2.32,64.1,0.709,59308690,461.0,2087.0,1.29,-48.0,-33.0,-21.0,-63.0,-51.0,20.0,-0.0845229178341762,False,-0.02179956479608892,False,-0.0850888228064403,False,False,2693.0,60.0,2469.1428571428573
South Africa,2020-03-07,94710,2086,87210,2773.0,61.0,2554.0,2543.0,56.0,5414,0.022025129,264.0,158.0,23047.0,761598.0,264.0,310867,11239,11239,94.2,0.0341,0.0385,17.8,47.4,49,27.6,5.3,12295,2.32,64.1,0.709,59308690,461.0,2087.0,1.13,-54.0,-35.0,-24.0,-56.0,-55.0,20.0,-0.0854581175746633,False,-0.09320084608728375,False,-0.08511532748394325,False,False,2773.0,61.0,2543.0
South Africa,2020-03-08,97567,2149,89840,2857.0,63.0,2630.0,2619.2856,57.714287,5578,0.02202589,264.0,158.0,23047.0,761598.0,264.0,322309,11442,11442,97.67,0.0347,0.2758,15.2,53.6,49,27.6,5.3,12295,2.32,64.1,0.709,59308690,461.0,2087.0,1.3,-52.0,-36.0,-18.0,-55.0,-51.0,22.0,-0.08303577174875115,False,-0.07401036752279815,False,-0.08458478369923768,False,False,2857.0,63.0,2619.285714285714
South Africa,2020-03-09,100508,2213,92548,2941.0,64.0,2708.0,2697.4285,59.285713,5747,0.022018148,264.0,158.0,23047.0,761598.0,264.0,334070,11761,11761,101.23,0.0356,0.2363,37.9,53.0,49,27.6,5.3,12295,2.32,64.1,0.709,59308690,461.0,2087.0,1.19,-50.0,-31.0,-18.0,-63.0,-58.0,22.0,-0.0853368546946772,False,-0.14739433348198575,False,-0.08485134018786658,False,False,2941.0,64.0,2697.4285714285716
South Africa,2020-03-10,103537,2280,95338,3029.0,67.0,2790.0,2778.0,61.142857,5919,0.022021113,264.0,158.0,23047.0,761598.0,264.0,346047,11977,11977,104.86,0.0363,0.1502,10.9,48.3,49,27.6,5.3,12295,2.32,64.1,0.709,59308690,461.0,2087.0,1.34,-56.0,-30.0,-30.0,-63.0,-58.0,22.0,-0.08469995124252161,False,-0.06173967167137788,False,-0.08481141322441782,False,False,3029.0,67.0,2778.0
South Africa,2020-03-11,106657,2349,98211,3120.0,69.0,2873.0,2861.1428,63.0,6097,0.022023872,264.0,158.0,23047.0,761598.0,264.0,358258,12211,12211,108.56,0.037,0.0443,14.7,52.0,49,27.6,5.3,12295,2.32,64.1,0.709,59308690,461.0,2087.0,1.24,-48.0,-27.0,-21.0,-61.0,-61.0,24.0,-0.08345098048627071,False,-0.05991815993744266,False,-0.08438355708322992,False,False,3120.0,69.0,2861.1428571428573
South Africa,2020-03-12,109869,2420,101168,3212.0,71.0,2957.0,2946.4285,65.0,6281,0.022026232,264.0,158.0,23047.0,761598.0,264.0,370545,12287,12287,112.29,0.0372,0.0729,7.8,56.3,49,27.6,5.3,12295,2.32,64.1,0.709,59308690,461.0,2087.0,1.36,-56.0,-34.0,-16.0,-58.0,-60.0,24.0,-0.08497204391081399,False,-0.06548446949391032,False,-0.08449287055572388,False,False,3212.0,71.0,2946.4285714285716
South Africa,2020-03-13,113178,2492,104215,3309.0,72.0,3047.0,3034.4285,66.71429,6471,0.022018414,264.0,158.0,23047.0,761598.0,264.0,383425,12880,12880,116.19,0.039,0.0764,23.3,46.1,49,27.6,5.3,12295,2.32,64.1,0.709,59308690,461.0,2087.0,1.23,-54.0,-29.0,-25.0,-56.0,-61.0,25.0,-0.08256482492725685,False,-0.14530102541158194,False,-0.08418935146108998,False,False,3309.0,72.0,3034.4285714285716
South Africa,2020-03-14,116584,2567,107351,3406.0,75.0,3136.0,3124.8572,68.71429,6666,0.022018459,264.0,158.0,23047.0,761598.0,264.0,396382,12957,12957,120.12,0.0393,0.0524,6.4,48.3,49,27.6,5.3,12295,2.32,64.1,0.709,59308690,493.0,2077.0,1.24,-51.0,-35.0,-12.0,-64.0,-59.0,21.0,-0.08479231470041239,False,-0.08592374323315348,False,-0.0841215199697922,False,False,3406.0,75.0,3124.8571428571427
South Africa,2020-03-15,120092,2645,110582,3508.0,78.0,3231.0,3217.8572,70.85714,6865,0.02202478,264.0,158.0,23047.0,761598.0,264.0,409573,13191,13191,124.11,0.04,0.137,6.7,50.2,49,27.6,5.3,12295,2.32,64.1,0.709,59308690,476.0,2205.0,1.24,-52.0,-33.0,-27.0,-61.0,-54.0,24.0,-0.08359765326808942,False,-0.03013500589192182,False,-0.0841781400262318,False,False,3508.0,78.0,3217.8571428571427
South Africa,2020-03-16,123704,2724,113908,3612.0,79.0,3326.0,3313.7144,73.0,7072,0.022020306,264.0,158.0,23047.0,761598.0,264.0,422981,13408,13408,128.18,0.0406,0.0727,15.4,57.1,49,27.6,5.3,12295,2.32,64.1,0.709,59308690,474.0,2282.0,1.32,-48.0,-32.0,-29.0,-64.0,-59.0,21.0,-0.08382455902580636,False,-0.1236497354360256,False,-0.083975804019347,False,False,3612.0,79.0,3313.714285714286
South Africa,2020-03-17,127424,2806,117333,3720.0,82.0,3425.0,3412.4285,75.14286,7285,0.02202097,264.0,158.0,23047.0,761598.0,264.0,436960,13979,13979,132.41,0.0424,0.0611,17.7,46.3,49,27.6,5.3,12295,2.32,64.1,0.709,59308690,483.0,2232.0,1.39,-53.0,-30.0,-15.0,-61.0,-61.0,25.0,-0.08258656823393588,False,-0.07593298170142837,False,-0.08366812241060756,False,False,3720.0,82.0,3412.4285714285716
