country,date,confirmed,deaths,recovered,daily_new_cases,daily_new_deaths,daily_new_recovered,cases_7day_avg,deaths_7day_avg,active_cases,case_fatality_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations_smoothed,total_tests,new_tests,new_tests_smoothed,total_tests_per_thousand,new_tests_per_thousand,positive_rate,tests_per_case,stringency_index,population_density,median_age,aged_65_older,gdp_per_capita,hospital_beds_per_thousand,life_expectancy,human_development_index,population,icu_patients,hosp_patients,reproduction_rate,mobility_retail,mobility_grocery,mobility_parks,mobility_transit,mobility_workplaces,mobility_residential,zscore_daily_new_cases,anomaly_daily_new_cases,zscore_daily_new_deaths,anomaly_daily_new_deaths,zscore_cases_7day_avg,anomaly_cases_7day_avg,is_anomaly,daily_new_cases_smoothed,daily_new_deaths_smoothed,cases_7day_avg_smoothed
Germany,2020-02-01,33348,372,31234,982.0,11.0,919.0,899.8571,10.0,1742,0.011155092,225.0,135.0,23107.0,761564.0,225.0,55324,5028,5028,16.76,0.0152,0.0889,17.7,45.7,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.06,-28.0,-26.0,-19.0,-29.0,-30.0,11.0,-0.09553702568919634,False,-0.06713072675748935,False,-0.1964750111140887,False,False,982.0,11.0,899.8571428571429
Germany,2020-02-02,34360,384,32182,1012.0,12.0,948.0,927.1429,10.428572,1794,0.011175786,225.0,135.0,23107.0,761564.0,225.0,60196,4872,4872,18.24,0.0148,0.1109,23.6,42.7,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.04,-26.0,-20.0,-30.0,-30.0,-29.0,16.0,-0.08744682386214611,False,0.24260050015452825,False,-0.16257622575870276,False,False,1012.0,12.0,927.1428571428571
Germany,2020-02-03,35403,395,33159,1043.0,11.0,977.0,955.2857,10.571428,1849,0.011157246,225.0,135.0,23107.0,761564.0,225.0,65256,5060,5060,19.77,0.0153,0.023,14.8,47.3,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.16,-33.0,-25.0,-15.0,-30.0,-30.0,18.0,-0.08539585720874225,False,-0.38609367125267197,False,-0.13861688884608533,False,False,1043.0,11.0,955.2857142857143
Germany,2020-02-04,36477,407,34165,1074.0,12.0,1006.0,984.1429,11.0,1905,0.011157716,225.0,135.0,23107.0,761564.0,225.0,70343,5087,5087,21.32,0.0154,0.031,11.5,38.7,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,0.74,-24.0,-26.0,-18.0,-34.0,-30.0,17.0,-0.08789676487266282,False,-0.08303653243359253,False,-0.12038962369558005,False,False,1074.0,12.0,984.1428571428571
Germany,2020-02-05,37584,420,35202,1107.0,13.0,1037.0,1013.8571,11.428572,1962,0.011174968,225.0,135.0,23107.0,761564.0,225.0,75362,5019,5019,22.84,0.0152,0.1233,16.2,44.1,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.09,-31.0,-23.0,-30.0,-32.0,-33.0,14.0,-0.0850857488481066,False,0.17861573360338956,False,-0.106567383525576,False,False,1107.0,13.0,1013.8571428571429
Germany,2020-02-06,38724,432,36270,1140.0,12.0,1068.0,1044.5714,11.571428,2022,0.011155873,225.0,135.0,23107.0,761564.0,225.0,80393,5031,5031,24.36,0.0152,0.0208,13.5,42.8,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,0.99,-32.0,-27.0,-14.0,-36.0,-36.0,14.0,-0.0873092739025086,False,-0.39051626693999286,False,-0.09620849742822889,False,False,1140.0,12.0,1044.5714285714287
Germany,2020-02-07,39899,445,37370,1175.0,13.0,1100.0,1076.1428,12.0,2084,0.0111531615,225.0,135.0,23107.0,761564.0,225.0,85458,5065,5065,25.9,0.0153,0.1386,10.1,43.0,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.16,-23.0,-24.0,-24.0,-36.0,-32.0,16.0,-0.0847856747816868,False,-0.11461365101225067,False,-0.08977302383997661,False,False,1175.0,13.0,1076.142857142857
Germany,2020-02-08,41109,459,38503,1210.0,14.0,1133.0,1108.7142,12.428572,2147,0.011165438,225.0,135.0,23107.0,761564.0,225.0,90405,4947,4947,27.4,0.015,0.0949,3.6,37.8,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.12,-34.0,-31.0,-22.0,-30.0,-36.0,14.0,-0.08694388322131376,False,0.11461365101225063,False,-0.08639591268198238,False,False,1210.0,14.0,1108.7142857142858
Germany,2020-02-09,42355,473,39670,1246.0,14.0,1167.0,1142.1428,12.714286,2212,0.011167512,225.0,135.0,23107.0,761564.0,225.0,95513,5108,5108,28.94,0.0155,0.109,5.5,45.8,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.15,-37.0,-24.0,-24.0,-36.0,-37.0,12.0,-0.08909417751520682,False,-0.055073227233394334,False,-0.08668313598872085,False,False,1246.0,14.0,1142.142857142857
Germany,2020-02-10,43640,487,40874,1285.0,14.0,1204.0,1176.7142,13.142858,2279,0.011159487,225.0,135.0,23107.0,761564.0,225.0,100470,4957,4957,30.45,0.015,0.0333,8.9,37.9,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,0.97,-34.0,-19.0,-14.0,-35.0,-37.0,14.0,-0.08352554882612612,False,-0.20516867631437885,False,-0.08635426041666178,False,False,1285.0,14.0,1176.7142857142858
Germany,2020-02-11,44963,502,42113,1323.0,15.0,1239.0,1212.2858,13.571428,2348,0.011164735,225.0,135.0,23107.0,761564.0,225.0,105420,4950,4950,31.95,0.015,0.2072,88.9,52.1,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.19,-31.0,-25.0,-22.0,-38.0,-36.0,20.0,-0.08649712086304762,False,0.0,False,-0.08618060790527382,False,False,1323.0,15.0,1212.2857142857142
Germany,2020-02-12,46326,517,43390,1363.0,15.0,1277.0,1248.8572,13.857142,2419,0.011160039,225.0,135.0,23107.0,761564.0,225.0,110634,5214,5214,33.53,0.0158,0.0265,29.2,50.1,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,0.99,-37.0,-26.0,-19.0,-34.0,-30.0,18.0,-0.08624152375864752,False,-0.16566875672927375,False,-0.08632894174946533,False,False,1363.0,15.0,1248.857142857143
Germany,2020-02-13,47730,533,44705,1404.0,16.0,1315.0,1286.5714,14.428572,2492,0.0111669805,225.0,135.0,23107.0,761564.0,225.0,116131,5497,5497,35.19,0.0167,0.0583,77.1,43.2,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,0.98,-38.0,-24.0,-15.0,-39.0,-40.0,17.0,-0.08665371146011751,False,0.03176284193081883,False,-0.0862555024980641,False,False,1404.0,16.0,1286.5714285714287
Germany,2020-02-14,49176,549,46059,1446.0,16.0,1354.0,1325.2858,14.857142,2568,0.011163983,225.0,135.0,23107.0,761564.0,225.0,121798,5667,5667,36.91,0.0172,0.087,6.6,43.2,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.18,-34.0,-26.0,-29.0,-38.0,-35.0,17.0,-0.08783658339005707,False,-0.14010433874829045,False,-0.08668775996402464,False,False,1446.0,16.0,1325.2857142857142
Germany,2020-02-15,50666,566,47455,1490.0,17.0,1396.0,1365.2858,15.285714,2645,0.011171199,225.0,135.0,23107.0,761564.0,225.0,127962,6164,6164,38.78,0.0187,0.1111,4.8,48.5,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,0.95,-38.0,-25.0,-15.0,-40.0,-39.0,16.0,-0.08633624178034077,False,0.030594132378626532,False,-0.08660053849599762,False,False,1490.0,17.0,1365.2857142857142
Germany,2020-02-16,52201,583,48892,1535.0,17.0,1437.0,1406.5714,15.714286,2726,0.011168368,225.0,135.0,23107.0,761564.0,225.0,134217,6255,6255,40.67,0.019,0.1914,10.9,48.2,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.15,-36.0,-29.0,-15.0,-40.0,-38.0,16.0,-0.08598028679531676,False,-0.1172987743854154,False,-0.08618806381371702,False,False,1535.0,17.0,1406.5714285714287
Germany,2020-02-17,53782,600,50373,1581.0,17.0,1481.0,1448.8572,16.142857,2809,0.011156149,225.0,135.0,23107.0,761564.0,225.0,140639,6422,6422,42.62,0.0195,0.0858,15.8,53.2,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.15,-36.0,-25.0,-16.0,-43.0,-43.0,16.0,-0.08674135851426489,False,-0.2878398122096827,False,-0.08661162830713877,False,False,1581.0,17.0,1448.857142857143
Germany,2020-02-18,55411,618,51899,1629.0,18.0,1526.0,1492.5714,16.571428,2894,0.01115302,225.0,135.0,23107.0,761564.0,225.0,147412,6773,6773,44.67,0.0205,0.0534,8.7,48.5,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.26,-39.0,-26.0,-20.0,-40.0,-40.0,17.0,-0.08546268747408142,False,-0.14189751180282845,False,-0.08644737365334529,False,False,1629.0,18.0,1492.5714285714287
Germany,2020-02-19,57089,637,53471,1678.0,19.0,1572.0,1537.5714,17.142857,2981,0.0111580165,225.0,135.0,23107.0,761564.0,225.0,154327,6915,6915,46.77,0.021,0.1234,16.3,43.6,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.16,-35.0,-30.0,-17.0,-40.0,-44.0,20.0,-0.08558664785717954,False,0.0,False,-0.08633941828836982,False,False,1678.0,19.0,1537.5714285714287
Germany,2020-02-20,58818,657,55090,1729.0,20.0,1619.0,1584.0,17.714285,3071,0.01117005,225.0,135.0,23107.0,761564.0,225.0,161363,7036,7036,48.9,0.0213,0.0202,3.5,42.7,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.03,-38.0,-32.0,-20.0,-42.0,-40.0,24.0,-0.08403296594936227,False,0.11906074375071182,False,-0.08594041047841638,False,False,1729.0,20.0,1584.0
Germany,2020-02-21,60598,676,56757,1780.0,19.0,1667.0,1631.7142,18.142857,3165,0.011155483,225.0,135.0,23107.0,761564.0,225.0,168702,7339,7339,51.12,0.0222,0.0576,20.4,56.5,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.12,-40.0,-28.0,-22.0,-43.0,-40.0,17.0,-0.08703671031147951,False,-0.3209086621117526,False,-0.08587085551959424,False,False,1780.0,19.0,1631.7142857142858
Germany,2020-02-22,62432,697,58475,1834.0,21.0,1718.0,1680.8572,18.714285,3260,0.0111641465,225.0,135.0,23107.0,761564.0,225.0,176414,7712,7712,53.46,0.0234,0.0111,60.2,51.9,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.11,-41.0,-25.0,-17.0,-50.0,-50.0,19.0,-0.08564523446750341,False,0.04907956987663223,False,-0.08577642383325274,False,False,1834.0,21.0,1680.857142857143
Germany,2020-02-23,64321,718,60244,1889.0,21.0,1769.0,1731.4286,19.285715,3359,0.011162762,225.0,135.0,23107.0,761564.0,225.0,184414,8000,8000,55.88,0.0242,0.0663,8.8,55.2,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.11,-45.0,-27.0,-14.0,-44.0,-45.0,19.0,-0.08590489560291928,False,-0.10865714630312616,False,-0.0857706293982418,False,False,1889.0,21.0,1731.4285714285713
Germany,2020-02-24,66267,740,62067,1946.0,22.0,1823.0,1783.5714,20.0,3460,0.011166946,225.0,135.0,23107.0,761564.0,225.0,192557,8143,8143,58.35,0.0247,0.1198,9.2,55.3,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.19,-41.0,-28.0,-16.0,-50.0,-48.0,19.0,-0.08526958000182246,False,-0.011706119363751984,False,-0.08556961017206861,False,False,1946.0,22.0,1783.5714285714287
Germany,2020-02-25,68271,762,63944,2004.0,22.0,1877.0,1837.1428,20.571428,3565,0.011161401,225.0,135.0,23107.0,761564.0,225.0,201037,8480,8480,60.92,0.0257,0.0247,12.9,61.1,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.36,-45.0,-30.0,-26.0,-47.0,-50.0,19.0,-0.08652987003581461,False,-0.17116664235149606,False,-0.08573269341140284,False,False,2004.0,22.0,1837.142857142857
Germany,2020-02-26,70336,785,65878,2065.0,23.0,1934.0,1892.4286,21.142857,3673,0.011160715,225.0,135.0,23107.0,761564.0,225.0,209779,8742,8742,63.57,0.0265,0.0704,51.6,53.2,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.19,-45.0,-29.0,-14.0,-50.0,-51.0,19.0,-0.0843008283286972,False,-0.08798277026150089,False,-0.08552820469136047,False,False,2065.0,23.0,1892.4285714285713
Germany,2020-02-27,72462,809,67869,2126.0,24.0,1991.0,1949.1428,21.714285,3784,0.011164472,225.0,135.0,23107.0,761564.0,225.0,218710,8931,8931,66.28,0.0271,0.0902,10.1,54.7,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.28,-42.0,-25.0,-27.0,-52.0,-47.0,18.0,-0.08680875944851382,False,-0.02135443624900975,False,-0.08591735035912067,False,False,2126.0,24.0,1949.142857142857
Germany,2020-02-28,74653,833,69921,2191.0,24.0,2052.0,2007.8572,22.428572,3899,0.011158292,225.0,135.0,23107.0,761564.0,225.0,227846,9136,9136,69.04,0.0277,0.0604,4.0,50.4,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.23,-45.0,-34.0,-21.0,-50.0,-46.0,17.0,-0.08374733859029405,False,-0.18826453855494493,False,-0.08543736552212236,False,False,2191.0,24.0,2007.857142857143
Germany,2020-02-29,76909,858,72034,2256.0,25.0,2113.0,2068.1428,23.0,4017,0.011156041,225.0,135.0,23107.0,761564.0,225.0,237266,9420,9420,71.9,0.0285,0.0313,11.1,52.3,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.31,-44.0,-26.0,-18.0,-51.0,-51.0,17.0,-0.08533181247664268,False,-0.1321387976790695,False,-0.08539473850045519,False,False,2256.0,25.0,2068.1428571428573
Germany,2020-03-01,79232,884,74210,2323.0,26.0,2176.0,2130.1428,23.714285,4138,0.0111571085,225.0,135.0,23107.0,761564.0,225.0,247095,9829,9829,74.88,0.0298,0.1178,35.6,55.9,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.25,-50.0,-28.0,-23.0,-50.0,-56.0,22.0,-0.08674717621219083,False,-0.06991126899682763,False,-0.0855404608716952,False,False,2323.0,26.0,2130.1428571428573
Germany,2020-03-02,81626,911,76452,2394.0,27.0,2242.0,2194.1428,24.428572,4263,0.01116066,225.0,135.0,23107.0,761564.0,225.0,257111,10016,10016,77.91,0.0304,0.0401,6.3,50.2,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.13,-49.0,-31.0,-23.0,-50.0,-50.0,18.0,-0.08340764110394377,False,-0.019127942888546634,False,-0.08524294187324562,False,False,2394.0,27.0,2194.1428571428573
Germany,2020-03-03,84091,939,78761,2465.0,28.0,2309.0,2260.0,25.285715,4391,0.011166475,225.0,135.0,23107.0,761564.0,225.0,267285,10174,10174,81.0,0.0308,0.0746,11.7,51.3,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.24,-51.0,-25.0,-19.0,-54.0,-54.0,20.0,-0.08497858944241073,False,0.009402799554969697,False,-0.08503834643507431,False,False,2465.0,28.0,2260.0
Germany,2020-03-04,86629,967,81138,2538.0,28.0,2377.0,2327.5715,26.0,4524,0.011162544,225.0,135.0,23107.0,761564.0,225.0,277728,10443,10443,84.16,0.0316,0.0561,11.6,45.0,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.16,-46.0,-31.0,-22.0,-61.0,-52.0,21.0,-0.08651422283904199,False,-0.14505112111393867,False,-0.08536134707180465,False,False,2538.0,28.0,2327.5714285714284
Germany,2020-03-05,89244,996,83588,2615.0,29.0,2450.0,2397.4285,26.714285,4660,0.011160414,225.0,135.0,23107.0,761564.0,225.0,288438,10710,10710,87.41,0.0325,0.1017,7.1,49.9,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.25,-53.0,-34.0,-21.0,-51.0,-60.0,22.0,-0.0842442964847614,False,-0.11485999351754722,False,-0.0850042372351362,False,False,2615.0,29.0,2397.4285714285716
Germany,2020-03-06,91937,1026,86110,2693.0,30.0,2522.0,2469.1428,27.571428,4801,0.011159816,225.0,135.0,23107.0,761564.0,225.0,299474,11036,11036,90.75,0.0334,0.0178,38.4,59.9,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.28,-49.0,-27.0,-12.0,-56.0,-54.0,22.0,-0.0845229178341762,False,-0.09294373499015554,False,-0.0850888228064403,False,False,2693.0,30.0,2469.1428571428573
Germany,2020-03-07,94710,1057,88707,2773.0,31.0,2597.0,2543.0,28.428572,4946,0.011160384,225.0,135.0,23107.0,761564.0,225.0,310918,11444,11444,94.22,0.0347,0.1199,10.3,54.7,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.39,-59.0,-32.0,-13.0,-62.0,-51.0,22.0,-0.0854581175746633,False,-0.0748807537474702,False,-0.08511532748394325,False,False,2773.0,31.0,2543.0
Germany,2020-03-08,97567,1089,91383,2857.0,32.0,2676.0,2619.2856,29.285715,5095,0.011161561,225.0,135.0,23107.0,761564.0,225.0,322524,11606,11606,97.73,0.0352,0.1944,7.6,56.9,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.3,-52.0,-37.0,-17.0,-53.0,-51.0,25.0,-0.08303577174875115,False,-0.06444094429237626,False,-0.08458478369923768,False,False,2857.0,32.0,2619.285714285714
Germany,2020-03-09,100508,1122,94138,2941.0,33.0,2755.0,2697.4285,30.142857,5248,0.011163291,225.0,135.0,23107.0,761564.0,225.0,334190,11666,11666,101.27,0.0354,0.0518,13.0,45.8,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.36,-53.0,-35.0,-21.0,-55.0,-57.0,21.0,-0.0853368546946772,False,-0.054627683693560684,False,-0.08485134018786658,False,False,2941.0,33.0,2697.4285714285716
Germany,2020-03-10,103537,1156,96975,3029.0,34.0,2837.0,2778.0,31.0,5406,0.011165091,225.0,135.0,23107.0,761564.0,225.0,346099,11909,11909,104.88,0.0361,0.0073,30.6,44.8,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.37,-50.0,-36.0,-25.0,-57.0,-52.0,26.0,-0.08469995124252161,False,-0.053628747565368506,False,-0.08481141322441782,False,False,3029.0,34.0,2778.0
Germany,2020-03-11,106657,1190,99897,3120.0,34.0,2922.0,2861.1428,31.857143,5570,0.011157261,225.0,135.0,23107.0,761564.0,225.0,358342,12243,12243,108.59,0.0371,0.0139,5.1,61.3,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.36,-50.0,-38.0,-17.0,-59.0,-55.0,21.0,-0.08345098048627071,False,-0.21528132015796508,False,-0.08438355708322992,False,False,3120.0,34.0,2861.1428571428573
Germany,2020-03-12,109869,1226,102905,3212.0,36.0,3008.0,2946.4285,32.857143,5738,0.011158744,225.0,135.0,23107.0,761564.0,225.0,370703,12361,12361,112.33,0.0375,0.035,5.4,58.5,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.32,-51.0,-29.0,-25.0,-56.0,-60.0,26.0,-0.08497204391081399,False,-0.06493719461693193,False,-0.08449287055572388,False,False,3212.0,36.0,2946.4285714285716
Germany,2020-03-13,113178,1263,106005,3309.0,37.0,3100.0,3034.4285,33.857143,5910,0.011159413,225.0,135.0,23107.0,761564.0,225.0,383564,12861,12861,116.23,0.039,0.0092,4.9,53.0,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,454.0,2104.0,1.3,-52.0,-36.0,-17.0,-61.0,-61.0,21.0,-0.08256482492725685,False,-0.07031608155911273,False,-0.08418935146108998,False,False,3309.0,37.0,3034.4285714285716
Germany,2020-03-14,116584,1301,109195,3406.0,38.0,3190.0,3124.8572,34.857143,6088,0.011159336,225.0,135.0,23107.0,761564.0,225.0,396582,13018,13018,120.18,0.0394,0.1681,8.6,59.9,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,518.0,2122.0,1.36,-57.0,-34.0,-25.0,-64.0,-54.0,25.0,-0.08479231470041239,False,-0.08141929597283402,False,-0.0841215199697922,False,False,3406.0,38.0,3124.8571428571427
Germany,2020-03-15,120092,1340,112480,3508.0,39.0,3285.0,3217.8572,35.857143,6272,0.011158112,225.0,135.0,23107.0,761564.0,225.0,409839,13257,13257,124.19,0.0402,0.1296,8.8,58.9,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,520.0,2209.0,1.47,-49.0,-33.0,-27.0,-64.0,-57.0,28.0,-0.08359765326808942,False,-0.10506235618670015,False,-0.0841781400262318,False,False,3508.0,39.0,3217.8571428571427
Germany,2020-03-16,123704,1381,115863,3612.0,41.0,3383.0,3313.7144,37.0,6460,0.011163746,225.0,135.0,23107.0,761564.0,225.0,423434,13595,13595,128.31,0.0412,0.0319,23.4,58.7,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,440.0,2197.0,1.26,-48.0,-32.0,-19.0,-62.0,-57.0,22.0,-0.08382455902580636,False,0.00639498093751798,False,-0.083975804019347,False,False,3612.0,41.0,3313.714285714286
Germany,2020-03-17,127424,1422,119348,3720.0,41.0,3485.0,3412.4285,38.0,6654,0.011159593,225.0,135.0,23107.0,761564.0,225.0,437207,13773,13773,132.49,0.0417,0.1992,8.5,59.0,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,533.0,2209.0,1.29,-60.0,-36.0,-22.0,-65.0,-56.0,22.0,-0.08258656823393588,False,-0.1502867577088265,False,-0.08366812241060756,False,False,3720.0,41.0,3412.4285714285716
Germany,2020-03-18,131253,1465,122934,3829.0,43.0,3586.0,3513.7144,39.285713,6854,0.01116165,225.0,135.0,23107.0,761564.0,225.0,450869,13662,13662,136.63,0.0414,0.1166,9.6,61.1,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,443.0,2202.0,1.28,-51.0,-31.0,-22.0,-60.0,-57.0,23.0,-0.08441472701843296,False,-0.05422907018681407,False,-0.083811447349292,False,False,3829.0,43.0,3513.714285714286
