country,date,confirmed,deaths,recovered,daily_new_cases,daily_new_deaths,daily_new_recovered,cases_7day_avg,deaths_7day_avg,active_cases,case_fatality_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations_smoothed,total_tests,new_tests,new_tests_smoothed,total_tests_per_thousand,new_tests_per_thousand,positive_rate,tests_per_case,stringency_index,population_density,median_age,aged_65_older,gdp_per_capita,hospital_beds_per_thousand,life_expectancy,human_development_index,population,icu_patients,hosp_patients,reproduction_rate,mobility_retail,mobility_grocery,mobility_parks,mobility_transit,mobility_workplaces,mobility_residential,zscore_daily_new_cases,anomaly_daily_new_cases,zscore_daily_new_deaths,anomaly_daily_new_deaths,zscore_cases_7day_avg,anomaly_cases_7day_avg,is_anomaly,daily_new_cases_smoothed,daily_new_deaths_smoothed,cases_7day_avg_smoothed
India,2020-02-01,33348,822,30342,982.0,25.0,893.0,899.8571,22.285715,2184,0.024649154,275.0,165.0,23031.0,761769.0,275.0,55140,4987,4987,16.71,0.0151,0.0689,8.9,47.7,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.17,-31.0,-26.0,-26.0,-26.0,-28.0,12.0,-0.09553702568919634,False,0.07447356378418889,False,-0.1964750111140887,False,False,982.0,25.0,899.8571428571429
India,2020-02-02,34360,847,31263,1012.0,25.0,921.0,927.1429,22.857143,2250,0.024650756,275.0,165.0,23031.0,761769.0,275.0,60143,5003,5003,18.23,0.0152,0.0858,8.1,48.3,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,0.99,-29.0,-20.0,-15.0,-27.0,-29.0,13.0,-0.08744682386214611,False,-0.07200023040110566,False,-0.16257622575870276,False,False,1012.0,25.0,927.1428571428571
India,2020-02-03,35403,872,32212,1043.0,25.0,949.0,955.2857,23.428572,2319,0.02463068,275.0,165.0,23031.0,761769.0,275.0,65087,4944,4944,19.72,0.015,0.0365,24.3,42.8,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.0,-34.0,-21.0,-12.0,-33.0,-27.0,13.0,-0.08539585720874225,False,-0.22597616337771592,False,-0.13861688884608533,False,False,1043.0,25.0,955.2857142857143
India,2020-02-04,36477,899,33189,1074.0,27.0,977.0,984.1429,24.285715,2389,0.024645668,275.0,165.0,23031.0,761769.0,275.0,70053,4966,4966,21.23,0.015,0.234,16.0,38.6,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,0.96,-27.0,-23.0,-23.0,-33.0,-33.0,12.0,-0.08789676487266282,False,0.018975468716173186,False,-0.12038962369558005,False,False,1074.0,27.0,984.1428571428571
India,2020-02-05,37584,926,34196,1107.0,27.0,1007.0,1013.8571,25.0,2462,0.024638144,275.0,165.0,23031.0,761769.0,275.0,75040,4987,4987,22.74,0.0151,0.2406,12.9,42.7,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.11,-29.0,-26.0,-19.0,-29.0,-32.0,13.0,-0.0850857488481066,False,-0.14141004388627476,False,-0.106567383525576,False,False,1107.0,27.0,1013.8571428571429
India,2020-02-06,38724,954,35234,1140.0,28.0,1038.0,1044.5714,25.714285,2536,0.024635885,275.0,165.0,23031.0,761769.0,275.0,80021,4981,4981,24.25,0.0151,0.0129,12.2,42.7,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.2,-28.0,-26.0,-19.0,-42.0,-30.0,16.0,-0.0873092739025086,False,-0.0992357117038141,False,-0.09620849742822889,False,False,1140.0,28.0,1044.5714285714287
India,2020-02-07,39899,983,36303,1175.0,29.0,1069.0,1076.1428,26.571428,2613,0.02463721,275.0,165.0,23031.0,761769.0,275.0,85028,5007,5007,25.77,0.0152,0.0297,15.3,45.3,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.15,-38.0,-27.0,-26.0,-35.0,-38.0,15.0,-0.0847856747816868,False,-0.06984649004519002,False,-0.08977302383997661,False,False,1175.0,29.0,1076.142857142857
India,2020-02-08,41109,1013,37404,1210.0,30.0,1101.0,1108.7142,27.285715,2692,0.024641806,275.0,165.0,23031.0,761769.0,275.0,90092,5064,5064,27.3,0.0153,0.0249,9.8,40.0,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.18,-26.0,-25.0,-14.0,-35.0,-38.0,14.0,-0.08694388322131376,False,-0.05130398074693286,False,-0.08639591268198238,False,False,1210.0,30.0,1108.7142857142858
India,2020-02-09,42355,1044,38537,1246.0,31.0,1133.0,1142.1428,28.142857,2774,0.024648802,275.0,165.0,23031.0,761769.0,275.0,95201,5109,5109,28.85,0.0155,0.1294,7.5,46.2,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.05,-39.0,-24.0,-22.0,-30.0,-33.0,14.0,-0.08909417751520682,False,-0.041142440360292236,False,-0.08668313598872085,False,False,1246.0,31.0,1142.142857142857
India,2020-02-10,43640,1075,39707,1285.0,31.0,1170.0,1176.7142,29.0,2858,0.024633365,275.0,165.0,23031.0,761769.0,275.0,100283,5082,5082,30.39,0.0154,0.0636,87.2,46.3,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.16,-35.0,-24.0,-38.0,-36.0,-36.0,14.0,-0.08352554882612612,False,-0.1930993153977632,False,-0.08635426041666178,False,False,1285.0,31.0,1176.7142857142858
India,2020-02-11,44963,1108,40910,1323.0,33.0,1203.0,1212.2858,29.857143,2945,0.024642484,275.0,165.0,23031.0,761769.0,275.0,105269,4986,4986,31.9,0.0151,0.1009,12.8,42.5,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.18,-36.0,-20.0,-20.0,-34.0,-38.0,14.0,-0.08649712086304762,False,-0.023540166131071977,False,-0.08618060790527382,False,False,1323.0,33.0,1212.2857142857142
India,2020-02-12,46326,1141,42150,1363.0,33.0,1240.0,1248.8572,30.714285,3035,0.024629798,275.0,165.0,23031.0,761769.0,275.0,110570,5301,5301,33.51,0.0161,0.0331,37.7,43.8,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.1,-30.0,-23.0,-23.0,-35.0,-40.0,18.0,-0.08624152375864752,False,-0.17406569103328665,False,-0.08632894174946533,False,False,1363.0,33.0,1248.857142857143
India,2020-02-13,47730,1176,43428,1404.0,35.0,1278.0,1286.5714,31.714285,3126,0.024638591,275.0,165.0,23031.0,761769.0,275.0,115938,5368,5368,35.13,0.0163,0.0369,13.1,41.8,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,0.94,-33.0,-26.0,-19.0,-42.0,-39.0,19.0,-0.08665371146011751,False,-0.021880214266111035,False,-0.0862555024980641,False,False,1404.0,35.0,1286.5714285714287
India,2020-02-14,49176,1212,44744,1446.0,36.0,1316.0,1325.2858,32.714287,3220,0.024646169,275.0,165.0,23031.0,761769.0,275.0,121683,5745,5745,36.87,0.0174,0.1028,9.5,49.0,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.16,-32.0,-29.0,-19.0,-44.0,-34.0,17.0,-0.08783658339005707,False,-0.03569580517051099,False,-0.08668775996402464,False,False,1446.0,36.0,1325.2857142857142
India,2020-02-15,50666,1248,46099,1490.0,36.0,1355.0,1365.2858,33.57143,3319,0.024631903,275.0,165.0,23031.0,761769.0,275.0,127615,5932,5932,38.67,0.018,0.202,9.1,41.4,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.05,-38.0,-33.0,-21.0,-34.0,-40.0,17.0,-0.08633624178034077,False,-0.18711463532197303,False,-0.08660053849599762,False,False,1490.0,36.0,1365.2857142857142
India,2020-02-16,52201,1286,47496,1535.0,38.0,1397.0,1406.5714,34.57143,3419,0.024635544,275.0,165.0,23031.0,761769.0,275.0,133842,6227,6227,40.56,0.0189,0.1916,6.3,54.7,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.14,-38.0,-28.0,-19.0,-36.0,-39.0,17.0,-0.08598028679531676,False,-0.06063514473465505,False,-0.08618806381371702,False,False,1535.0,38.0,1406.5714285714287
India,2020-02-17,53782,1325,48934,1581.0,39.0,1438.0,1448.8572,35.714287,3523,0.024636496,275.0,165.0,23031.0,761769.0,275.0,140360,6518,6518,42.53,0.0198,0.0873,16.0,45.8,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.33,-39.0,-27.0,-23.0,-43.0,-38.0,18.0,-0.08674135851426489,False,-0.07897215365194492,False,-0.08661162830713877,False,False,1581.0,39.0,1448.857142857143
India,2020-02-18,55411,1365,50417,1629.0,40.0,1483.0,1492.5714,36.714287,3629,0.024634099,275.0,165.0,23031.0,761769.0,275.0,147099,6739,6739,44.58,0.0204,0.0419,31.3,50.4,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.08,-38.0,-33.0,-23.0,-37.0,-39.0,19.0,-0.08546268747408142,False,-0.10209635143771202,False,-0.08644737365334529,False,False,1629.0,40.0,1492.5714285714287
India,2020-02-19,57089,1407,51943,1678.0,42.0,1526.0,1537.5714,38.0,3739,0.024645729,275.0,165.0,23031.0,761769.0,275.0,153986,6887,6887,46.66,0.0209,0.1702,31.8,51.6,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.12,-41.0,-23.0,-25.0,-43.0,-45.0,20.0,-0.08558664785717954,False,0.0,False,-0.08633941828836982,False,False,1678.0,42.0,1537.5714285714287
India,2020-02-20,58818,1449,53516,1729.0,42.0,1573.0,1584.0,39.0,3853,0.024635315,275.0,165.0,23031.0,761769.0,275.0,161100,7114,7114,48.82,0.0216,0.058,12.9,49.6,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.26,-38.0,-24.0,-34.0,-44.0,-46.0,18.0,-0.08403296594936227,False,-0.15538166149637977,False,-0.08594041047841638,False,False,1729.0,42.0,1584.0
India,2020-02-21,60598,1493,55136,1780.0,44.0,1620.0,1631.7142,40.142857,3969,0.024637777,275.0,165.0,23031.0,761769.0,275.0,168537,7437,7437,51.07,0.0225,0.0909,12.8,51.4,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,0.93,-47.0,-31.0,-26.0,-50.0,-46.0,20.0,-0.08703671031147951,False,-0.07004298017752474,False,-0.08587085551959424,False,False,1780.0,44.0,1631.7142857142858
India,2020-02-22,62432,1538,56805,1834.0,45.0,1669.0,1680.8572,41.42857,4089,0.024634803,275.0,165.0,23031.0,761769.0,275.0,176340,7803,7803,53.44,0.0236,0.2338,19.0,46.1,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.27,-40.0,-31.0,-22.0,-46.0,-42.0,21.0,-0.08564523446750341,False,-0.10700651281909541,False,-0.08577642383325274,False,False,1834.0,45.0,1680.857142857143
India,2020-02-23,64321,1585,58523,1889.0,47.0,1718.0,1731.4286,42.714287,4213,0.02464203,275.0,165.0,23031.0,761769.0,275.0,184242,7902,7902,55.83,0.0239,0.0772,33.7,43.6,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.17,-42.0,-29.0,-14.0,-51.0,-47.0,16.0,-0.08590489560291928,False,-0.03832852659869284,False,-0.0857706293982418,False,False,1889.0,47.0,1731.4285714285713
India,2020-02-24,66267,1633,60294,1946.0,48.0,1771.0,1783.5714,44.0,4340,0.024642734,275.0,165.0,23031.0,761769.0,275.0,192517,8275,8275,58.34,0.0251,0.1662,14.0,48.2,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.11,-45.0,-25.0,-16.0,-49.0,-49.0,19.0,-0.08526958000182246,False,-0.0799023869468741,False,-0.08556961017206861,False,False,1946.0,48.0,1783.5714285714287
India,2020-02-25,68271,1682,62117,2004.0,49.0,1823.0,1837.1428,45.285713,4472,0.024637109,275.0,165.0,23031.0,761769.0,275.0,200990,8473,8473,60.91,0.0257,0.0359,6.3,49.8,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.3,-41.0,-30.0,-21.0,-47.0,-48.0,20.0,-0.08652987003581461,False,-0.12423199002051973,False,-0.08573269341140284,False,False,2004.0,49.0,1837.142857142857
India,2020-02-26,70336,1733,63996,2065.0,51.0,1879.0,1892.4286,46.57143,4607,0.024638876,275.0,165.0,23031.0,761769.0,275.0,209659,8669,8669,63.53,0.0263,0.1644,9.6,40.2,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.19,-42.0,-30.0,-20.0,-50.0,-47.0,18.0,-0.0843008283286972,False,-0.07537012823000674,False,-0.08552820469136047,False,False,2065.0,51.0,1892.4285714285713
India,2020-02-27,72462,1785,65931,2126.0,52.0,1935.0,1949.1428,48.0,4746,0.024633601,275.0,165.0,23031.0,761769.0,275.0,218638,8979,8979,66.25,0.0272,0.281,23.2,46.8,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,0.99,-42.0,-32.0,-20.0,-56.0,-48.0,21.0,-0.08680875944851382,False,-0.12723333266344533,False,-0.08591735035912067,False,False,2126.0,52.0,1949.142857142857
India,2020-02-28,74653,1839,67924,2191.0,54.0,1993.0,2007.8572,49.42857,4890,0.024633974,275.0,165.0,23031.0,761769.0,275.0,227981,9343,9343,69.09,0.0283,0.0854,5.1,37.7,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.29,-48.0,-36.0,-24.0,-57.0,-51.0,18.0,-0.08374733859029405,False,-0.08515050940882858,False,-0.08543736552212236,False,False,2191.0,54.0,2007.857142857143
India,2020-02-29,76909,1895,69977,2256.0,56.0,2053.0,2068.1428,51.0,5037,0.02463951,275.0,165.0,23031.0,761769.0,275.0,237380,9399,9399,71.93,0.0285,0.1107,13.5,46.2,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.18,-47.0,-31.0,-18.0,-47.0,-51.0,20.0,-0.08533181247664268,False,-0.04628186522270878,False,-0.08539473850045519,False,False,2256.0,56.0,2068.1428571428573
India,2020-03-01,79232,1952,72090,2323.0,57.0,2113.0,2130.1428,52.42857,5190,0.02463651,275.0,165.0,23031.0,761769.0,275.0,247051,9671,9671,74.86,0.0293,0.0975,6.2,52.9,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.29,-47.0,-31.0,-27.0,-48.0,-49.0,23.0,-0.08674717621219083,False,-0.10726038722071941,False,-0.0855404608716952,False,False,2323.0,57.0,2130.1428571428573
India,2020-03-02,81626,2011,74269,2394.0,59.0,2179.0,2194.1428,54.0,5346,0.024636758,275.0,165.0,23031.0,761769.0,275.0,257077,10026,10026,77.9,0.0304,0.0408,10.8,52.8,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.23,-45.0,-28.0,-19.0,-50.0,-52.0,21.0,-0.08340764110394377,False,-0.08294270692866357,False,-0.08524294187324562,False,False,2394.0,59.0,2194.1428571428573
India,2020-03-03,84091,2072,76512,2465.0,61.0,2243.0,2260.0,55.714287,5507,0.024639973,275.0,165.0,23031.0,761769.0,275.0,267454,10377,10377,81.05,0.0314,0.0755,13.6,50.6,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.16,-50.0,-32.0,-18.0,-55.0,-55.0,23.0,-0.08497858944241073,False,-0.06330432690239503,False,-0.08503834643507431,False,False,2465.0,61.0,2260.0
India,2020-03-04,86629,2135,78821,2538.0,63.0,2309.0,2327.5715,57.42857,5673,0.024645327,275.0,165.0,23031.0,761769.0,275.0,277947,10493,10493,84.23,0.0318,0.2345,10.9,54.7,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.07,-48.0,-31.0,-14.0,-59.0,-51.0,19.0,-0.08651422283904199,False,-0.049261606738026854,False,-0.08536134707180465,False,False,2538.0,63.0,2327.5714285714284
India,2020-03-05,89244,2199,81200,2615.0,64.0,2379.0,2397.4285,59.142857,5845,0.024640312,275.0,165.0,23031.0,761769.0,275.0,288733,10786,10786,87.49,0.0327,0.1253,12.4,59.8,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.42,-54.0,-32.0,-14.0,-57.0,-52.0,20.0,-0.0842442964847614,False,-0.11973257660455502,False,-0.0850042372351362,False,False,2615.0,64.0,2397.4285714285716
India,2020-03-06,91937,2265,83650,2693.0,66.0,2450.0,2469.1428,60.857143,6022,0.024636436,275.0,165.0,23031.0,761769.0,275.0,299809,11076,11076,90.85,0.0336,0.0387,7.8,52.9,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.28,-52.0,-34.0,-27.0,-55.0,-59.0,22.0,-0.0845229178341762,False,-0.11239980805817916,False,-0.0850888228064403,False,False,2693.0,66.0,2469.1428571428573
India,2020-03-07,94710,2334,86173,2773.0,69.0,2523.0,2543.0,62.714287,6203,0.024643648,275.0,165.0,23031.0,761769.0,275.0,311154,11345,11345,94.29,0.0344,0.1082,21.0,62.4,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.3,-51.0,-37.0,-27.0,-56.0,-56.0,23.0,-0.0854581175746633,False,-0.03388608497784522,False,-0.08511532748394325,False,False,2773.0,69.0,2543.0
India,2020-03-08,97567,2404,88773,2857.0,70.0,2600.0,2619.2856,64.57143,6390,0.024639478,275.0,165.0,23031.0,761769.0,275.0,322567,11413,11413,97.75,0.0346,0.1786,10.4,55.7,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.28,-51.0,-32.0,-19.0,-61.0,-61.0,24.0,-0.08303577174875115,False,-0.11363318768587233,False,-0.08458478369923768,False,False,2857.0,70.0,2619.285714285714
India,2020-03-09,100508,2477,91449,2941.0,73.0,2676.0,2697.4285,66.57143,6582,0.024644805,275.0,165.0,23031.0,761769.0,275.0,334343,11776,11776,101.32,0.0357,0.0603,12.0,55.2,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.2,-54.0,-40.0,-16.0,-61.0,-56.0,23.0,-0.0853368546946772,False,-0.04645865485137502,False,-0.08485134018786658,False,False,2941.0,73.0,2697.4285714285716
India,2020-03-10,103537,2551,94205,3029.0,74.0,2756.0,2778.0,68.42857,6781,0.024638535,275.0,165.0,23031.0,761769.0,275.0,346418,12075,12075,104.98,0.0366,0.1538,53.0,47.6,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.41,-45.0,-37.0,-18.0,-59.0,-52.0,23.0,-0.08469995124252161,False,-0.13195136481830116,False,-0.08481141322441782,False,False,3029.0,74.0,2778.0
India,2020-03-11,106657,2628,97044,3120.0,77.0,2839.0,2861.1428,70.42857,6985,0.024639733,275.0,165.0,23031.0,761769.0,275.0,358673,12255,12255,108.69,0.0371,0.0976,7.7,52.8,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.46,-54.0,-34.0,-13.0,-59.0,-59.0,25.0,-0.08345098048627071,False,-0.07405053013616462,False,-0.08438355708322992,False,False,3120.0,77.0,2861.1428571428573
India,2020-03-12,109869,2707,99966,3212.0,79.0,2922.0,2946.4285,72.57143,7196,0.024638433,275.0,165.0,23031.0,761769.0,275.0,371170,12497,12497,112.48,0.0379,0.1214,18.6,54.7,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.29,-53.0,-35.0,-23.0,-56.0,-58.0,25.0,-0.08497204391081399,False,-0.09499046712324083,False,-0.08449287055572388,False,False,3212.0,79.0,2946.4285714285716
India,2020-03-13,113178,2789,102977,3309.0,82.0,3011.0,3034.4285,74.85714,7412,0.024642598,275.0,165.0,23031.0,761769.0,275.0,384009,12839,12839,116.37,0.0389,0.1649,10.2,55.0,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,493.0,2169.0,1.25,-54.0,-34.0,-26.0,-67.0,-59.0,22.0,-0.08256482492725685,False,-0.05096490012739382,False,-0.08418935146108998,False,False,3309.0,82.0,3034.4285714285716
India,2020-03-14,116584,2873,106076,3406.0,84.0,3099.0,3124.8572,77.0,7635,0.024643175,275.0,165.0,23031.0,761769.0,275.0,397087,13078,13078,120.33,0.0396,0.1191,7.2,52.0,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,485.0,2244.0,1.51,-51.0,-33.0,-21.0,-63.0,-56.0,25.0,-0.08479231470041239,False,-0.08007056900465125,False,-0.0841215199697922,False,False,3406.0,84.0,3124.8571428571427
India,2020-03-15,120092,2959,109268,3508.0,86.0,3192.0,3217.8572,79.28571,7865,0.024639443,275.0,165.0,23031.0,761769.0,275.0,410492,13405,13405,124.39,0.0406,0.0483,10.8,63.0,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,459.0,2184.0,1.39,-59.0,-34.0,-27.0,-59.0,-59.0,22.0,-0.08359765326808942,False,-0.11033681651232732,False,-0.0841781400262318,False,False,3508.0,86.0,3217.8571428571427
India,2020-03-16,123704,3048,112554,3612.0,89.0,3286.0,3313.7144,81.57143,8102,0.024639461,275.0,165.0,23031.0,761769.0,275.0,424084,13592,13592,128.51,0.0412,0.1611,17.2,56.1,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,491.0,2115.0,1.11,-52.0,-30.0,-26.0,-57.0,-58.0,22.0,-0.08382455902580636,False,-0.08430043779020027,False,-0.083975804019347,False,False,3612.0,89.0,3313.714285714286
India,2020-03-17,127424,3140,115939,3720.0,92.0,3385.0,3412.4285,84.14286,8345,0.02464214,275.0,165.0,23031.0,761769.0,275.0,437548,13464,13464,132.59,0.0408,0.1551,20.7,48.3,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,478.0,2303.0,1.31,-56.0,-35.0,-14.0,-64.0,-57.0,21.0,-0.08258656823393588,False,-0.062479303729520694,False,-0.08366812241060756,False,False,3720.0,92.0,3412.4285714285716
India,2020-03-18,131253,3234,119423,3829.0,94.0,3484.0,3513.7144,86.57143,8596,0.024639437,275.0,165.0,23031.0,761769.0,275.0,451578,14030,14030,136.84,0.0425,0.0431,28.8,57.6,464,28.4,6.4,6427,0.53,69.7,0.645,1380004385,474.0,2298.0,1.37,-52.0,-33.0,-14.0,-63.0,-60.0,21.0,-0.08441472701843296,False,-0.10415020948549153,False,-0.083811447349292,False,False,3829.0,94.0,3513.714285714286
